,appid,releaseDate,price,developer tier,publisher tier,genre,early access,achievement,tag,languages,steam award,DLC,recent positive,all positive,single or multi,positive review,negative review,recent player,peek player,most achieved rate,review
471,224760,2013-05-02,10500.0,6.0,6.0,Indie,0.0,12.0,Platformer,9.0,0.0,1.0,Very Positive,Very Positive,single only,12465.0,1014.0,23.1,2526.0,81.2,"😶 플레이어
✔️ 캐주얼
➖ 하드코어


🔞 폭력적/성적 표현
➖ 있음 (폭력)
➖ 있음 (성)
➖ 경미함
✔️ 없음


💬 스토리
➖ 스토리 없음
✔️ 스토리는 있으나 게임은 스토리에 초점을 두지 않음
➖ 괜찮음
➖ 좋음
➖ 환상적임


➖ 감자
➖ 나쁨
➖ 괜찮음
✔️ 좋음
➖ 아름다움
➖ 거의 현실


➖ 두 팔만 있으면 됨
➖ 쉬움
✔️ 배우기 쉬움 / 마스터 되기 어려움
➖ 어려움 (처음 몇 시간만)
➖ 다크 소울


➖ 없음
➖ Midi
➖ 나쁨
➖ 괜찮음
➖ 좋음
✔️ 환상적임
💰 사운드트랙 판매 여부 : ✔️


➖ 매우 짧음 (0 - 2 시간)
➖ 짧음 (2 - 8 시간)
✔️ 몇 시간 정도 (8 - 12 시간)
➖ 긺 (12+ 시간)
➖ 무한


➖ 90년대 컴퓨터
✔️ 최저
➖ 보통
➖ 높음
➖ 하이 엔드
➖ NASA 컴퓨터


✔️ 지원
➖ 미지원


➖ 무료
➖ 원가
✔️ 세일
➖ 사지 마라


➖ 게임 자체가 버그 덩어리
➖ 버그 많음
✔️ 버그 조금
➖ 없음"
472,224820,2013-02-19,7500.0,6.0,2.0,Action,0.0,46.0,Action Roguelike,1.0,0.0,1.0,Overwhelmingly Positive,,single only,1514.0,66.0,4.3,282.0,75.8,"장점
+ 스피드한 전개
+ 적당히 어려운 난이도
+ 매번 다르게 생성 되는 맵과 적들

단점
- 짧은 플레이타임
- 부족한 추가요소

5/10

게임성 7/10
스토리 2/10
영상미 4/10


수퍼 하우스 오브 데드 닌자스는 플래쉬 게임으로 제작되어 큰 호응을 얻었고 이후 스팀으로 그래픽을 다듬어 발매를 한 종스크롤 플랫폼 게임이다. 스토리는 닌타이 료코라는 여자 닌자가 크림슨 닌자라는 악당을 쫓아 대저택 지붕에서부터 350층을 내려간다는 간단한 내용을 담고 있다. 프롤로그를 보여주는 만화를 제외하곤 엔딩을 볼 때 까지 스토리와 관련이 있는 이벤트 같은 것이 전혀 없으나 마지막 보스를 무찌르고 나오는 잔잔한 엔딩은 개인적으로는 만족스러웠다.

플레이어는 적이나 함정에 살짝 스치기만 해도 죽어버리는 특징을 가지고 있다. 한 번의 목숨 동안 30초 플레이 할 수 있는데 최대한 많이, 그리고 빠르게 맵을 내려가면서 총 3번의 보스를 쓰러뜨리는 것이 최종 목표다.

단순해 보이는 게임이지만 게임의 흐름이 매우 빠르게 진행되고 등장하는 적들이 많아서 패턴이 다양하고 게임을 할 때 마다 맵과 적들의 위치가 달라지는 방식이라서 매번 새로운 게임을 하는 느낌을 들게 한다.

게임은 꽤 어려운 편이지만 특정 조건을 만족시키면 새로운 아이템을 계속 얻을 수 있다. 본인의 스타일에 맞는 무기를 고르는 것도 하나의 재미라고 볼 수 있다. 게임 자체의 난이도가 있는 편이긴 하지만 계속 죽다보면 최대 체력이 늘어나고 한 번에 많은 층을 내려가면 시간도 늘어나는등 조금씩 더 쉽게 플레이 할 수 있게 되므로 포기하지 말고 계속 도전해보는 것이 좋다.

그래픽은 평범한 도트 그래픽이지만 적이 플레이어에게 죽을 때 도트 그래픽 치곤 잔인하게 표현하고 있는 점이 매우 인상적이다.

약간의 단점이라면 액션 게임에 약한 저같은 사람이 하더라도 게임 볼륨이 2시간 정도 밖에 되지 않는다. 난이도를 올려서 하거나 타임어택 같은 도전을 해볼 수도 있겠지만 결국 같은 게임을 반복하는 것이라서 아쉽다.

본 게임 이외에 스팀 창작마당에서 다른 사람들이 만든 맵을 즐기는 것 말곤 다른 컨텐츠가 없지만 가격이 싼 만큼 짧은 시간동안 시원시원한 액션과 스피디한 진행을 하면서 충분한 재미를 느낄 수 있는 작품이다."
473,224860,2013-10-01,,2.0,2.0,Indie,0.0,0.0,Strategy,7.0,0.0,0.0,,,single only,289.0,613.0,,,,"정말 쓰래기같은 뷰에 엄폐판정이 지멋대로임 전략요소는 전무하고 운빨을 무조전타는겜;
어딜봐서 ARMA 타이틀 달고나왔는지 의심됨 돈버리고 싶은분은 사지말고 차라리 적십자 기부를 권해드림"
474,224880,,,6.0,6.0,,0.0,0.0,,1.0,0.0,0.0,,,single only,,,,,,
475,224900,2012-12-14,21000.0,6.0,6.0,Action,0.0,30.0,Simulation,7.0,0.0,1.0,,,single only,614.0,440.0,5.8,6041.0,9.2,"Product received for free

Play time boost"
476,224920,1999-09-09,,1.0,1.0,Action,0.0,0.0,Adventure,1.0,0.0,0.0,Mostly Positive,,single only,1251.0,452.0,2.4,144.0,,"legacy of kain soul reaver

단순히 오래된 추억으로 치부하기엔 아까운 가치있는 명작.

+2"
477,224940,2001-11-20,7500.0,1.0,1.0,Action,0.0,0.0,Adventure,1.0,0.0,0.0,,,single only,537.0,255.0,2.7,42.0,,"향수돋는 게임
어렸을때 했던 그 게임을 이제야 ""정품""으로서 다시 하게된게 감개무량하다
퍼즐요소도 많고, 액션으로도 꿇리지 않기때문에 7500원이라는 시대착오적 가격으로 사기에 아깝지가 않다

전체적인 평은 ""일단 1시간만 해봐라.""정도.
언어적인 방해는 어짜피 알아들어봤자 케인의 유산 시리즈를 전부 통달하지 않는이상 알아듣든 말든 몰라도 상관이 없다."
478,224960,2012-11-29,7500.0,6.0,1.0,Action,0.0,0.0,Adventure,1.0,0.0,0.0,Very Positive,Very Positive,single only,3280.0,575.0,20.8,199.0,,"조작감, 스토리, 난이도, 한글화, 그래픽 기타 등등 요즘의 좋은 게임성을 판단하는 기준들에서 벗어나 이 툼레이더 오리지널은 우리 가족에겐 너무나 특별한 게임이다.
어린 시절 삼촌이 처음 하던 이 툼레이더를 아버지께서 보시고 집에 가져와 플레이 하셨는데, 누나와 나는 그걸 옆에서 구경하며 라라의 특별하고도 스릴 넘치는 모험을 가까이서 체험하곤했다.

랩터, 독수리, 팔이 여러개 달린 동상, 라라를 위협하는 각종 트랩 등등... 에 어린 시절 은근히 충격도 받았고 보스 몬스터와 싸울때는 부들부들 떨면서 보곤했다.
세이브를 하는건 완전히 플레이어의 몫이다. 그래서 아버지께서는 항상 싸움에 돌입하기전 esc를 눌러 세이브를 하셨고 나도 그걸 보고 배웠다.나중엔 툼레이더를 혼자 할때도 세이브를 틈틈히 하게됐다. 심지어 지금까지도 중요한 과제를 하면 줄을 하나 더 긋거나 한 줄을 더 적어도 바로 세이브를 하는 습관이 생겨버린것 같다.

이 툼레이더는 솔직히 불친절함의 극치라고 생각한다. 자막에 각종 인터페이스들, 어디로 가야하는지 알려주는 친절한 화살표에 적의 체력은 몇이 남았는지, 다 알려주는 요즘의 게임들도 하다보면 아 이거 왜 이렇게 불친절해! 하고 투정 부릴때가 종종 있는데, 생각해보면 인터페이스 라곤 왼쪽 상단에 있는 체력바 하나가 끝인 이 툼레이더야 말로 불친절함의 끝판왕이었음에도 내가 그토록 열광했던건 왜였을까.
아마 그때의 나는 게임 하나를 심도있게, 그리고 천천히 즐길수 있는 마음의 여유가 있었던 것이고 지금의 나는 게임 하는 시간조차 아까워 빨리빨리 하지 않으면 견디지 못하는 여유가 없는 상태가 된것 같다. 결국엔 게임은 하는 사람의 마음의 차이가 아닐까?

과거 툼레이더를 깨기 위해서 팬카페에 가입해서 공략을 보고, 기본 총은 너무 약하니 치트를 써서 여러 총을 받은 상태에서 시작하고, 보스몬스터 공략전때 아버지께서 보여주신 현란한 텀블링 솜씨를 따라하기 위해 열심히 조작키를 익히고 했던 옛날이 기억에 선하다.

툼레이더 오리지널 시리즈는 처음 하는 사람이 이제 와서 접하기는 시대가 많이 변해서 받아들이기 어렵다. 너무나 불친절하고 퍼즐같은 게임성에 흥미를 잃는 사람이 많을것이라 생각한다. 솔직히 말해 옛날부터 해온 나도 다시 해보면 공략을 안보고 어디로 가야하는지 헷갈리는 경우가 종종 있기도 하다. 여러모로 유행이 지나고 이제 추억팔이 정도의 게임이 돼버린것 같다.
그러나 나에겐 언제나 특별하고 가치있는 게임이고, 비록 차이점이 많긴해도 리부트 시리즈로 다시 돌아온 툼레이더를 보며 나는 오늘날에도 라라의 명맥이 유지되고 있음을
체감한다."
479,224980,2012-11-29,7500.0,6.0,1.0,Action,0.0,0.0,Adventure,1.0,0.0,0.0,Very Positive,Very Positive,single only,890.0,134.0,15.5,85.0,,어릴때 아버지가 알려주신 게임이었는데 지금해보니 너무 명작이다 퍼즐하나하나가 깨는 맛이 있었고 최근에 나온 툼레이더 리부트 보다 '이게 진짜 툼레이더'지 같은 느낌이 든다. 그렇다고 리부트나 언더월드가 재미없었다는건 아님
480,225000,2012-11-29,7500.0,6.0,1.0,Action,0.0,0.0,Adventure,1.0,0.0,0.0,Mostly Positive,,single only,486.0,174.0,6.3,45.0,,"세월이 많이지나도
누구도 수작 이라부르지 않아도
내겐 영원한 걸작입니다
운용체계가 바뀌고
pc가 여러 번 바뀌어도
항상 내 pc엔 툼레이더 크로니클이 있읍니다
물론 다른 old 툼레이더 시리즈도 그렇지만요"
481,225020,2012-11-29,7500.0,6.0,1.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,,single only,712.0,485.0,6.8,52.0,,"옛날 근처 가게에 CD는 한국어 음성지원이랑 번역이 다 되어있는데 여긴 왜 없을까?
스팀에서 따로 지원하고 버그문제랑 복합적이다보니 안 만든건가...?
라라의 면상은 왜 사라지고 눈깔만 보이는건지....ㄷㄷ

그래도 스토리 라인만큼은 맘에 듬"
482,225080,2013-09-04,16000.0,6.0,2.0,Action,0.0,12.0,Adventure,9.0,0.0,0.0,Very Positive,Very Positive,single only,36772.0,2083.0,20.5,2019.0,34.7,"본격 형제가 오크 살해, 거인 시체 유린, 종교단체 사기, 여자 조심하자 라는 멘붕 스토리....
그래도 참신하고 재미 있습니다."
483,225160,1997-05-13,10500.0,5.0,1.0,Action,0.0,20.0,FPS,1.0,0.0,0.0,Mostly Positive,Very Positive,single only,2632.0,275.0,6.8,283.0,52.4,"서구 문화권에서 생각하는 '와패니즈'의 판타지를 담으려고 애쓴 《그림자 전사 돌아온 고전작》이다. 카타나로 적을 썰고 베며, 슈리켄을 던져 멀리서 적을 사살한다. 근데 주인공 이름이 중국식인 '로 왕' 이라는 건 좀 아이러니하네. 맵 디자인도 그렇고, 애니메이션 요소들 또한 많이 나오는 편. 천만 다행히도 욱일기는 보이지 않는다.

+ 빌드 엔진의 정수를 제대로 느낄 수 있는 고전작
+ 의외로 괜찮은 타격감
+ 다양한 종류의 무기 및 아이템(정작 쓰는 건 몇 안 됨)
+ B급 감성으로 무장한 연출
+ 제일 쉬운 난이도로 해도, 도전과제 올클리어 자체는 가능함
+ 트레이딩 카드 존재(플탐 대비 파밍시간 빠른 편)

- 심.하.게.구.토.쏠.리.는.3.D.울.렁.증
- 길이 어딘지 몰라 동선 낭비가 심함(가이드 안 보면 여기가 길인 것도 모를 정도)
- 과유불급, 심각하게 많이 숨겨 놓은 시크릿 에어리어
- 에피소드 형식으로 게임을 나눠 놨음(그래서 체감상 플레이 타임이 더 길게 느껴짐)
- 덕분에 도전과제 올클리어는 상당히 귀찮은 편에 속함
- 자동 세이브 없으니, 스테이지마다 필히 수동 세이브를 해야 함(놓친 SA를 위해서라도)

이 게임을 처음 한다면, 그냥 유튜브에 SA까지 다 있는 Walkthrough 영상을 보면서 진행하도록 하자. 나중에 SA 놓쳐서 도전과제 달성 못하면, 눈물을 머금고 💩꼬쇼를 시작해야 되니 말이다. 심지어 세이브까지 안 해 놨다면? 그럼 태초마을에서 다시 시작해야 되는 거란다 흑흑. 그리고 이 게임, 3D 멀미가 생각보다 진짜 심하다. 그 유명한 《보더랜드》도 3D 멀미가 너무 심해 엄지를 내렸는데, 이건 그것보다 더한 수준. 레알, 스테이지 한번 하고, 30분 쉬고, 다시 진행하고 이렇게 플레이 했다. 이상하게 조금만 진행해도 막 머리가 어지럽고, 속이 안 좋아진다니까."
484,225260,2013-02-27,16000.0,2.0,2.0,Action,0.0,59.0,Action,5.0,0.0,1.0,Very Positive,Very Positive,single only,15636.0,1166.0,45.6,7129.0,66.8,도발사니까 얻은게임
485,225280,2014-05-09,14000.0,5.0,5.0,Action,0.0,25.0,Action Roguelike,11.0,0.0,0.0,Very Positive,,single only,1032.0,187.0,0.6,462.0,35.6,"솔플을 하면 목숨이 하나지만 멀티플을 하면 목숨이 여러개다.
그렇다고 난이도가 내려갈거라 생각하면, 유감. 적은 이 안에 있다
로그 라이크 게임 특성상 눈에 불을 켜고 템 파밍을 하다가 우정이 깨질 수도 있으니 주의할 것
혼자할 때보다 여럿이서 할때 더욱 빡치고 재미있는 게임"
486,225300,2012-11-29,7500.0,6.0,1.0,Action,0.0,0.0,Adventure,1.0,0.0,0.0,Very Positive,Very Positive,single only,1623.0,245.0,23.2,135.0,,"게임을 시작하면 HP와 물속에서의 산소게이지가 보이지 않습니다.
이는 전체화면으로 보여주면서 위아래 화면이 잘리면서 생기는 문제입니다.
게임 실행후 F3(화면작게) F4(화면크게) 로 화면을 한두단계 줄이면 전체화면이 보이면서
HP와 숨 게이지 모두 보입니다.

이걸 오페라하우스까지 미련하게 그냥 진행하다 결국 해외포럼검색해보고 알았네요... = - = ;;;"
487,225320,2012-11-29,7500.0,6.0,1.0,Action,0.0,0.0,Adventure,1.0,0.0,0.0,Very Positive,Very Positive,single only,1005.0,189.0,17.4,107.0,,"외국인들도 인정하는 툼레이더 오리지널 시리즈중 최고 명작. (마치 메탈슬러그3 처럼..)
그러나 처음 해보는 사람에겐 너무나 불친절한 게임성에 답답함을 유발할 수 있으며 게임 안엔 진행을 위한 어떤 힌트도 제공되지 않기 때문에 원활히 진행하기 위해서는 공략을 보는것을 추천한다.
이 게임을 하기 위해선 일단 기본적인 점프 기술과 조작키, 총의 특성 등을 잘 파악하는것이 중요하다.
안 그러면 개복치처럼 의문사하기 쉽상이기 때문에..


- 기본적으로 쓰이는 키들 -

Esc (세이브 및 아이템 상태 확인 그리고 일시정지. 매우 유용함. 참고로 열쇠 같은 아이템은 방향키의 위를 눌러서 아이템 목록에서 보면 됨. 위급할때 생각할 시간을 줌)
Alt (점프키. 이것과 각종 방향키를 함께 눌러 다양한 점프를 해보자)
Ctrl (총 발포 및 매달리기, 그리고 각종 아이템 줍기와 스위치 누르기 등 요즘 게임의 상호작용 키와 유사함)
Shift (걷기 키. 이것을 이용하면 낙사위험이 줄어든다. 라라가 살살 걷다가 떨어질것 같으면 라라가 알아서 멈추기 때문)
스페이스바 (총 뽑기)
쉼표 (기억상 플레어 키. 어두운 곳에서 조명을 켜기 위해 쓰는 키이다. 그러나 플레어가 없으면 켜지못한다.)
마침표 (앉기 키. 라라가 기어갈만한 구멍이 있는 모든곳엔 이 키를 써서 들어가야 한다. 보통 직사각형의 라라 반만한 구멍이다)
/키 (전력질주 키. 그러나 쓸때가 많지 않다.)
End키 (구르기. 점프 했을때 함께 누르면 공중에서 구른다!)
넘패드 0 (보기 키. 이것과 방향키를 함께 쓰면 라라의 시선에서 안보이는 곳을 볼 수 있어 유용하다.)
숫자키 (총 뽑기및 구급 상자 사용키. 그러나 Esc를 눌러 총을 고르거나 약을 쓰는게 경험상 훨씬 편하다)

- 점프의 종류 -
앞으로 점프
뒤로 점프
옆으로 점프
서서 점프
롱 점프 (한 블록 뒤로 갔다가 앞으로 질주하며 점프하는 것)
뒤로 점프하며 구르기 (뒤로 점프 하면서 End키 같이 누르면 됨)
다이빙 (Shift+Alt 누르며 점프. 착지시 라라가 약간 주춤거릴 정도의 높이 이상에서 다이빙을 하면 목이 꺾여 죽을 수 있으니 물이 없는 곳에선 삼가해야한다.)
매달리기 점프 (앞으로 점프 하며 Ctrl을 누르면 어딘가에 매달리기 위해 라라가 바나나처럼 휘는데 이상태를 잘 활용하면 앞의 벽에 부딪히지 않고 쭉 미끄러지므로 유용하다)





참고로 스테이지 건너뛰기와 모든 총얻기 치트가 게임안에 존재한다.
이게 일정한 커맨드를 입력하면 발동되는데, 실수로 하나를 잘못입력해서 커맨드를 틀려버리면 얄짤없이 라라를 폭발시켜버리는 무서움도 보여준다.







치트 커맨드는 보실 분만 보시길.



























기본 총(쌍권총)으로 전환후 총을 뽑음 -> 뒤로 쉬프트 누르며 한 발자국 물러남 -> 다시 앞으로 쉬프트 누르며 한 발자국 앞으로
-> 마침표 눌러 한번 앉은후 일어나기 -> 그리고 왼쪽 혹은 오른쪽 방향키를 눌러 라라를 세바퀴 이상 제자리에서 회전시키기 -> 그다음 앞으로 점프 하면 스테이지 하나가 건너 뛰어지고, 뒤로 점프하면 모든 총을 습득함."
