,Unnamed: 0,appid,title,releaseDate,price,developer tier,publisher tier,genre,early access,achievement,tag,languages,steam award,DLC,recent positive,all positive,single or multi,positive review,negative review,recent player,peek player,most achieved rate,review
1520,1520,652540,Mocove Arts VR,2017-06-22 00:00:00,5500.0,6.0,6.0,Indie,0.0,0.0,Indie,1.0,0.0,0.0,,7 user reviews,single only,4.0,3.0,,,,
1521,1521,652550,Vickinachi,2017-07-18 00:00:00,1100.0,6.0,6.0,Action,0.0,26.0,RPG,1.0,0.0,0.0,,5 user reviews,single only,35.0,169.0,0.0,16.0,43.0,"Product received for free

가격도 그렇고..도전과제 절때 못따는게임이다. 도전과제 모두 깨져있기때문에 도과용으로도 메리트도 없음."
1522,1522,652560,Beached,2017-06-29 00:00:00,0.0,6.0,6.0,Indie,0.0,13.0,Indie,1.0,0.0,0.0,,negative,single only,2.0,9.0,,,55.8,
1523,1523,652570,Mystika 3 : Awakening of the dragons,2017-06-23 00:00:00,5500.0,6.0,6.0,Casual,0.0,10.0,Casual,8.0,0.0,0.0,,very positive,single only,56.0,5.0,1.7,15.0,72.4,
1524,1524,652600,Descent - Silence of Mind,2017-08-02 00:00:00,10500.0,5.0,5.0,Adventure,0.0,0.0,Indie,1.0,0.0,0.0,,mixed,single only,56.0,28.0,,,,아니 왜 뜬금없이 나오시냐고요.
1525,1525,652610,Stick Nightmare,2017-07-16 00:00:00,5500.0,6.0,6.0,Indie,0.0,0.0,Indie,1.0,0.0,0.0,,4 user reviews,single only,7.0,1.0,,,,
1526,1526,652620,ElectriX: Electro Mechanic Simulator,,,4.0,4.0,Indie,0.0,0.0,Simulation,16.0,0.0,0.0,,no user reviews,single only,,,,,,
1527,1527,652660,ESport Manager,2018-06-19 00:00:00,10500.0,6.0,6.0,Action,0.0,0.0,Simulation,6.0,0.0,0.0,,mixed,single only,68.0,99.0,,,,"애매한 e스포츠 시뮬레이션 게임

자신의 팀을 구성한 뒤 대회에 출전하여 경기를 진행합니다.
장르는 FPS와 MOBA 두가지 중 하나를 선택하여 진행할 수 있으며,
팀원을 구성한 뒤 대회를 진행하면서 포인트를 얻고 이 포이트를 소모하여
선수들의 스킬들을 언락하고 대회해서 선택해 사용할 수 있죠.

MOBA장르만 플레이했는대 스킬과 영웅, 전투 라인을 선택한 뒤 게임에 진입합니다.
게임을 진행하면서 플레이어는 라인 이동과 아이템 구매 등의 약간의 지시가 가능하며,
상대의 1차 타워들을 파괴한 뒤 바로 본진을 공격해 파괴하는 것이 목표이죠.

승패에 따라서 돈과 포인트를 얻고 포인트는 아까 언급한대로 사용하고
돈을 소모하여 숙소에 새로운 물품들을 배치하거나 기본 물품들의 업그레이드가 가능합니다.
선수들이 자유롭게 사용하기도 하고 특정인과 오브젝트를 지정하여 사용하게해
체력 등의 수치를 조절시킬 수도 있죠.

문제라면.... 뭔가 큼직큼직하게 이것저것 많이 집어넣은듯 한대 세부적으로 애매한 부분들이 많습니다.
대회를 진행하는대 딱히 일정이나 그런거없이 바로 시함을 하는 구조이고
상대 팀에 대한 분석이라거나 라인별 추천 영웅, 선수들의 추천영웅 등의 언급도 없고
전투 진행중에 현재 상태를 확인할 수 있는 화면이라거나 세부적인 수치들을 확인할 수도 없고.
뭔가 껍대기는 어느정도 구성했는대 내부 구성물은 비어있는 느낌?

선수들과의 커뮤니케이션도 없고 그냥 지시하는대로 스킬이 생성되고
숙련도, 컨디션, 특수 상태 등도 없으니 그냥 혼자 움직이는 인형들을 시합에 내보내서
감상만하는 느낌이 들어서 흥미가 딱히 생겨나지도 않죠.
경기에서의 긴박감도 없고 승리를 위한 의지도 생겨나지 않고...

아쉬운 점
-뭔가 만들었는대 속은 비어있는 느낌
-인형같은 선수들
-전략/전술 느낌 제로"
1528,1528,652700,Equivoque,2017-06-28 00:00:00,2200.0,6.0,6.0,Adventure,0.0,0.0,Casual,1.0,0.0,0.0,,positive,single only,22.0,2.0,,,,
1529,1529,652730,Z-Aftershock,2018-07-30 00:00:00,,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,no user reviews,single only,,,,,,
1530,1530,652750,Polygon Hero,,0.0,6.0,6.0,Action,0.0,0.0,Action,26.0,0.0,0.0,,mostly positive,single only,34.0,10.0,,,,
1531,1531,652760,Watchlist,2016-07-04 00:00:00,2200.0,6.0,6.0,Action,0.0,12.0,Roguelike,1.0,0.0,0.0,,7 user reviews,single and multi,12.0,1.0,,,39.9,
1532,1532,652770,Zofia,,,6.0,6.0,Adventure,0.0,0.0,Early Access,1.0,0.0,0.0,,no user reviews,single and multi,,,,,,
1533,1533,652780,The Mutational,2020-02-11 00:00:00,0.0,6.0,6.0,Action,0.0,5.0,Free to Play,1.0,0.0,1.0,,mostly positive,single and multi,18.0,5.0,0.0,110.0,20.6,
1534,1534,652800,Sojourner,2017-07-18 00:00:00,5500.0,6.0,6.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,,positive,single only,22.0,1.0,0.0,6.0,,
1535,1535,652810,Grabity,2018-05-31 00:00:00,,6.0,6.0,Action,0.0,15.0,Action,5.0,0.0,0.0,,positive,single and multi,45.0,2.0,0.0,8.0,26.1,
1536,1536,652830,Lost Legends: The Pharaoh's Tomb,2017-07-01 00:00:00,3300.0,6.0,6.0,Action,0.0,0.0,Action,3.0,0.0,0.0,,mixed,single only,6.0,6.0,,,,
1537,1537,652880,Samsara,2018-02-07 00:00:00,15500.0,6.0,6.0,Casual,0.0,36.0,Indie,11.0,0.0,0.0,,positive,single only,29.0,1.0,,,89.8,
1538,1538,652890,Vanguard Knights,2019-01-10 00:00:00,5500.0,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,positive,single only,23.0,2.0,,,,
1539,1539,652900,The Mechanical Room VR,2017-06-16 00:00:00,2200.0,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,no user reviews,single only,,,,,,
1540,1540,652910,Delay,2017-06-13 00:00:00,2200.0,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,mostly positive,single only,21.0,6.0,,,,
1541,1541,652940,Pyxel Knight,2020-10-01 00:00:00,10500.0,6.0,6.0,Action,1.0,0.0,Metroidvania,1.0,0.0,0.0,,no user reviews,single and multi,,,,,,
1542,1542,652950,Maggie's Apartment,2017-08-02 00:00:00,10500.0,6.0,6.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,,very positive,single only,99.0,3.0,,,,
1543,1543,652980,Loading Screen Simulator,2017-07-15 00:00:00,0.0,6.0,6.0,Casual,0.0,20.0,Free to Play,1.0,0.0,0.0,very positive,very positive,single only,7203.0,1084.0,12.8,1016.0,98.3,탭키와 엔터가 당신의 도전과제를 채워줄 예쁜 버튼
1544,1544,652990,Eternal Maze,2017-09-11 00:00:00,1100.0,6.0,6.0,Adventure,0.0,0.0,Strategy,2.0,0.0,0.0,,no user reviews,single only,6.0,1.0,,,,"10스테이지+2스테이지의 미로 퍼즐 액션.
은근 재미있고 도트도 꽤 정성이네요. 짧게 즐길만한 듯.
도전과제 관련 내용은 4, 8, 10스테이지에 있습니다. 가이드 참조."
1545,1545,653050,Undertaker's,2017-08-03 00:00:00,5500.0,5.0,5.0,Indie,0.0,7.0,Simulation,3.0,0.0,0.0,,mixed,single only,9.0,9.0,,,34.9,
1546,1546,653080,Inflatality,2017-10-26 00:00:00,10500.0,6.0,6.0,Action,0.0,5.0,Casual,1.0,0.0,0.0,,mostly positive,single only,13.0,3.0,,,28.3,
1547,1547,653100,Puzzle Bloc Invasion,2017-12-16 00:00:00,3300.0,6.0,6.0,Action,0.0,59.0,Action,1.0,0.0,0.0,,1 user reviews,single only,1.0,0.0,,,25.7,
1548,1548,653130,Pocket Assault,2019-06-04 00:00:00,,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,no user reviews,single only,,,,,,
1549,1549,653190,spaceBOUND,2017-09-01 00:00:00,5800.0,6.0,6.0,Indie,0.0,36.0,Indie,1.0,0.0,1.0,,mostly positive,single and multi,21.0,7.0,,,75.6,
1550,1550,653210,Prisoner,2017-07-17 00:00:00,3300.0,6.0,6.0,Adventure,0.0,33.0,Indie,2.0,0.0,1.0,,mixed,single only,22.0,15.0,,,26.7,"Product received for free

나와 같은 사람이 즐기기엔 게임이 너무 어렵소..."
1551,1551,653220,Chroma Blast,2017-07-08 00:00:00,0.0,6.0,6.0,Action,0.0,31.0,Free to Play,1.0,0.0,0.0,,very positive,single only,203.0,47.0,1.3,46.0,3.4,이거 좆꿀잼이라 사망합니다.
1552,1552,653530,Return of the Obra Dinn,2018-10-19 00:00:00,20500.0,2.0,2.0,Adventure,0.0,16.0,Detective,12.0,0.0,1.0,overwhelmingly positive,overwhelmingly positive,single only,16488.0,543.0,132.3,1220.0,62.2,
1553,1553,653550,Spin the Beat,2017-05-05 00:00:00,,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,no user reviews,single only,,,,,,
1554,1554,653760,Crushing Blow,2017-08-16 00:00:00,3300.0,5.0,5.0,Casual,0.0,33.0,Casual,2.0,0.0,0.0,,mixed,single only,14.0,13.0,,,44.7,"플3의 쓰레기통게임과 비슷한 게임.
당연하다면 당연하지만 많이 부족하다.

가격상 차이는 어쩔수 없겠지만
어떻게 봐도 베낀 게임으로밖에 안보이고
비교 당하는건 숙명 아닌가 싶음.

여튼 컨트롤도 이상하고
부숴야 되는 물건도 심심하고
부수는 방식도 심심하고
도구도 걍 무난한것들 뿐..
전체적인 완성도 부족이라 볼수 있겠다.

아이디어라도 독자적이였으면
아니면 이 게임만의 재미있는 시스템이
하나라도 있었으면 평가는 달라졌겠지만."
1555,1555,653770,The First Time I Died,2017-06-20 00:00:00,2200.0,6.0,6.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,,2 user reviews,single only,2.0,0.0,0.0,2.0,,
1556,1556,653780,Defend Your Kingdom,2017-06-28 00:00:00,1100.0,6.0,6.0,Action,0.0,30.0,Action,1.0,0.0,0.0,,7 user reviews,single only,8.0,2.0,,,55.1,"독특한 방식의 매치 퍼즐 + 디펜스

기본적으로는 같은 색상의 블록을 연결해서 마나를 모은 뒤
마나를 조합하여 마법을 사용해서 몰려오는 적들을 물리치는
판타지 컨셉의 매치3 퍼즐 디펜스 게임과 흡사합니다.

다만 이 게임은 기존의 매치3 게임들과는 다르게
삼각형이라는 독특한 블록 형태를 사용하고 있으며
정확히 정삼각형 형태로 블록을 연결해야만
맞출 수 있다는 점이 매우 독특합니다.

색다른 형태의 룰을 사용하기 대문에 다소 낯선 감도 있지만
그렇다고 기존 게임들과 아주 크게 다르지는 않기 때문에
익숙해지는데 큰 어려움은 없었습니다.

스테이지를 클리어 할 때마다 새로운 마법이 해금되고
레벨, 코스츔, 장비, 마법 등의 성장 요소도 갖추고 있어서
가볍게 노가다 하면서 즐기기에도 나쁘지 않습니다.

다만 한가지 아쉬운 점은 매치 퍼즐 게임의 묘미라 할 수 있는
연쇄 플레이가 시스템적으로 거의 불가능하다는 점
대신 다양한 패턴의 적들과 도전 미션의 제약 조건 등은
전술적으로 꽤나 다양한 공략을 요구하게 되더군요.

깊게 파고들긴 힘들어도 여러모로 가볍게 즐기긴 좋은 게임"
1557,1557,653840,The Contractor,,,6.0,6.0,Action,0.0,0.0,RPG,1.0,0.0,0.0,,no user reviews,single only,,,,,,
1558,1558,653850,Cave Escape,2005-04-11 00:00:00,1100.0,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,no user reviews,single only,,,,,,
1559,1559,653870,Cavern Crumblers,2017-08-11 00:00:00,4400.0,6.0,6.0,Action,0.0,31.0,Action,1.0,0.0,0.0,,1 user reviews,single and multi,2.0,3.0,0.0,1.0,70.0,
1560,1560,653920,Darkest Wave,2017-11-20 00:00:00,5500.0,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,1 user reviews,single only,2.0,0.0,,,,
1561,1561,653930,Tiny Town VR,2017-08-02 00:00:00,16000.0,6.0,6.0,Casual,0.0,0.0,Simulation,1.0,0.0,0.0,very positive,very positive,single only,485.0,41.0,12.7,97.0,,
1562,1562,653940,Zafehouse Diaries 2,2017-06-17 00:00:00,7500.0,5.0,6.0,Indie,0.0,30.0,Zombies,1.0,0.0,0.0,,mostly positive,single only,85.0,29.0,1.1,88.0,88.3,
1563,1563,653950,Your Smile Beyond Twilight:黄昏下的月台上,2017-06-24 00:00:00,2200.0,6.0,6.0,Adventure,0.0,9.0,Indie,3.0,0.0,1.0,,very positive,single only,520.0,27.0,0.5,20.0,83.2,"뭔가 그냥 감성 돋는다. 음악 떄문인가? 그리고 나도 최근에서야 바뀐 생각이지만, 중국어도 잘 들어보면 나름 매력적인 부분이 있다. 평소 중국어를 싫어했더라도 한 번 차근차근 들어보며 플레이 해보시길."
1564,1564,653960,DinoBlaster,2018-01-04 00:00:00,5500.0,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,1 user reviews,single and multi,3.0,0.0,,,,
1565,1565,653970,Virtual Temple: Order of the Golden Dawn,2017-07-27 00:00:00,5500.0,6.0,6.0,Simulation,0.0,0.0,Simulation,1.0,0.0,0.0,,8 user reviews,single only,7.0,1.0,,,,
1566,1566,654000,A Quick Death,2017-07-11 00:00:00,1100.0,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,4 user reviews,,4.0,0.0,,,,
1567,1567,654010,Project MALLOW,2017-07-18 00:00:00,8500.0,6.0,6.0,Action,0.0,22.0,Action,1.0,0.0,0.0,,4 user reviews,single only,9.0,0.0,0.0,1.0,83.6,
1568,1568,654020,Ben The Exorcist,2017-07-07 00:00:00,6500.0,6.0,6.0,Action,0.0,26.0,Action,3.0,0.0,0.0,,positive,single only,29.0,5.0,,,68.5,"엑소시스트 를 하여 귀신을 퇴치하는 내용에 게임입니다.

정말 내용에 충실한 게임이며 가격대비 상당히 좋은 퀄리티를 보여줍니다

구매를 한다고 하면 추천하겠습니다."
1569,1569,654050,JYDGE,2017-10-04 00:00:00,16000.0,4.0,4.0,Action,0.0,15.0,Action,8.0,0.0,0.0,,very positive,single and multi,595.0,89.0,,,50.9,"웰메이드 탑다운 슈터.
사이버웨어와 무기 세팅에 따라 람보식 닥돌도 잠입암살 플레이도 가능한 점이 아주 재미있다."
1570,1570,654060,War Chariots: Royal Legion,2017-06-15 00:00:00,6500.0,6.0,6.0,Casual,0.0,0.0,Strategy,1.0,0.0,0.0,,no user reviews,single only,,,0.0,2.0,,
1571,1571,654070,Escape Room,2017-06-30 00:00:00,1100.0,6.0,6.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,,mixed,single only,6.0,7.0,0.0,2.0,,
1572,1572,654080,Der einzig wahre Auserwählte,2017-08-02 00:00:00,8500.0,6.0,6.0,Action,0.0,0.0,Adventure,2.0,0.0,0.0,,positive,single only,17.0,2.0,0.1,5.0,,
1573,1573,654090,High clear VR,2017-06-26 00:00:00,21000.0,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,mostly positive,single only,43.0,13.0,,,,"Feels quite polished and immersive!
It's really good .Better than expected!!!"
1574,1574,654100,Rival Megagun,2018-11-30 00:00:00,15500.0,6.0,5.0,Action,0.0,25.0,Action,11.0,0.0,0.0,,positive,single only,58.0,6.0,,,71.7,"재밌습니다. 퇴근하자 마자 스틱으로 열심히 했는데 멀티플레이도 쾌적한 편이고 생각보다 잘하는 사람이 많지는 않아서 초보 분들도 해볼만하다고 생각합니다. 아직 출시 버전이라 2가지 정도 사소한 버그가 있긴 하지만 금방 고쳐질 거라고 생각합니다.

해금 요소도 제법 있어서 온라인보다 솔로 플레이타임도 어느정도 나오는 편입니다."
1575,1575,654110,Fisher Fans VR,2017-08-01 00:00:00,10500.0,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,2 user reviews,single only,1.0,1.0,,,,
1576,1576,654200,Seven: Reboot,,,6.0,6.0,Indie,0.0,0.0,Indie,1.0,0.0,0.0,,no user reviews,single only,,,,,,
1577,1577,654220,Flash Point: Fire Rescue,2018-03-29 00:00:00,21000.0,6.0,6.0,Casual,0.0,16.0,Casual,1.0,0.0,0.0,,very positive,single and multi,109.0,25.0,,,19.1,멀티 방은 못파고 집에 뭐 같이할 사람이 있으면 컴 하나로 옹기종기 앉아서 보드겜하는 느낌으로다가 할수있음 근데 이거살바에 걍 보드겜사는게 더 낫지 않을까 같이할 친구가 있다면 말이야...
1578,1578,654240,Xenoslaive Overdrive,2017-07-17 00:00:00,2200.0,6.0,6.0,Action,0.0,6.0,Action,1.0,0.0,0.0,,6 user reviews,single only,6.0,3.0,,,10.2,
1579,1579,654250,Catacombs 1: Demon War,2017-07-13 00:00:00,3300.0,5.0,5.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,,mixed,single only,15.0,13.0,0.0,5.0,,"많이 플레이하지는 않았지만..
그냥 개발자가 테스트 해보려고 만든 게임인 것 같은 퀄리티..

차라리 RPG Maker 같은걸로 만든 게임이 훨씬 낫습니다.

이 돈으로 20년도 전에 나온 파이널 판타지 1,2를 하는게 더 나을수 있습니다.
파이널 판타지 10도 할인할때 5000원밖에 안합니다."
1580,1580,654260,旧手表 - Old Watch,2017-12-21 00:00:00,10500.0,5.0,5.0,Casual,0.0,8.0,Indie,1.0,0.0,1.0,,very positive,single only,536.0,93.0,,,83.3,
1581,1581,654300,Darkest Hunters,2017-09-27 00:00:00,6500.0,6.0,3.0,Adventure,0.0,12.0,Casual,2.0,0.0,0.0,,mixed,single only,54.0,48.0,,,50.4,"Product received for free

한번에 쭉 진행하기보다 생각날때 한두판 정도 하면 딱 좋음"
1582,1582,654350,Cyber Utopia,2017-06-16 00:00:00,1100.0,6.0,3.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,mixed,single only,39.0,53.0,,,,"평가요소 평가(5점 만점)
재미 ★
반복해도 지루하지 않음 ★
그래픽/편의성
난이도/성취감/컨텐츠량 적정도 ★
===============총평===============

왠만하면 개발자의 노고를 생각해서 최악의 평가를 내리진 않지만... 이건 2017년작이기에 혹평을 줄 수 밖에 없습니다.

nice pixel graphics라고 소개한 게임 소개와는 달리 눈이 아플정도로 그래픽이 좋지 않습니다.

게임 방식은 오른쪽 아래의 맵을 보며 '카드'를 얻고 '출구'로 나가면 되는데요.

그 와중에 전투가 굉장히 불편합니다. 개발자도 hardcore하다고 나와있고요.



실제적으로 너무 그래픽이 좋지 않아 비추천드립니다."
1583,1583,654390,Dialogue: A Writer's Story,2017-09-20 00:00:00,17000.0,5.0,5.0,Indie,0.0,39.0,Indie,1.0,0.0,0.0,,1 user reviews,single only,2.0,1.0,,,57.8,
1584,1584,654400,Shank n' Bake,2020-04-30 00:00:00,4400.0,5.0,5.0,Action,0.0,27.0,Action,1.0,0.0,0.0,,positive,single only,30.0,3.0,,,70.6,
1585,1585,654430,STATUS: INSANE,2017-11-14 00:00:00,1100.0,6.0,6.0,Action,0.0,27.0,Adventure,1.0,0.0,0.0,,positive,single only,44.0,2.0,,,83.9,
1586,1586,654440,Isotiles - Isometric Puzzle Game,2017-06-17 00:00:00,2200.0,6.0,6.0,Casual,0.0,10.0,Isometric,4.0,0.0,0.0,,very positive,single only,136.0,18.0,,,91.3,"Unicursal + Isometric puzzle. Easy / Interesting but short.

한붓그리기 게임입니다.

+ 쉬운 난이도와 도전과제.
+ 머리를 심하게 안 써도 된다.

- 조만간 번들로 나올듯?
- 창모드가 안됨."
1587,1587,654450,Exorcise The Demons,2019-09-19 00:00:00,20500.0,6.0,6.0,Action,0.0,9.0,Action,6.0,0.0,1.0,,4 user reviews,single and multi,20.0,4.0,,,63.3,
1588,1588,654470,Blood Waves,2018-05-12 00:00:00,10500.0,6.0,6.0,Action,0.0,41.0,Shooter,2.0,0.0,0.0,,mixed,single only,112.0,56.0,,,81.1,
1589,1589,654500,Super XYX,2020-08-11 00:00:00,10500.0,5.0,5.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,very positive,single only,65.0,5.0,,,,
1590,1590,654520,Travel Riddles: Trip To Greece,2017-06-23 00:00:00,10500.0,6.0,6.0,Casual,0.0,12.0,Casual,2.0,0.0,0.0,,9 user reviews,single only,16.0,0.0,,,81.6,
1591,1591,654550,Football Game,2018-02-14 00:00:00,2200.0,5.0,5.0,Adventure,0.0,15.0,Point & Click,4.0,0.0,1.0,,very positive,single only,197.0,16.0,,,90.1,
1592,1592,654570,History2048 - 3D puzzle number game,2017-06-17 00:00:00,2200.0,6.0,6.0,Casual,0.0,0.0,Indie,1.0,0.0,0.0,,mostly positive,single only,21.0,11.0,,,,"역사 2048

상하좌우로 타일들을 밀어내면서
동일한 타일이 충돌하게 되면 1등급 위의 타일로 진화됩니다.
타일이 역사를 담고 있어서 등급의 상승에 따라 역사를 감상하는 재미도 있죠.

은근 진행 방향에 대한 규칙을 찾아내야하며
잘못된 선택을 해버리면 전체가 꼬여버리는 난감한 상황이 벌어지기도 하죠.
고런 상황을 피하기 위해 머리를 쓰는 부분이 재미난 게임!"
1593,1593,654580,Senalux,2017-10-17 00:00:00,8500.0,5.0,5.0,Indie,0.0,42.0,Puzzle,11.0,0.0,1.0,,positive,single only,23.0,0.0,0.0,4.0,84.3,"난이도 조금 어렵지만 못해먹을 정도는 아닙니다.
몇몇 장치는 실제와는 완전히 다른 게임적 허용이라 약간 실망스럽지만 그러려니...
플레이할 때마다 느끼지만 스도쿠할 때 랑 느낌이 많이 비슷합니다."
