,Unnamed: 0,appid,is_top_seller,title,releaseDate,price,developer tier,publisher tier,genre,early access,achievement,tag,languages,steam award,DLC,recent positive,all positive,single or multi,positive review,negative review,recent player,peek player,most achieved rate,review
262,262,1641500,1,The Blind Of The New World,2021-05-28,10000.0,6,6,Casual,0,0,Casual,2,0,1,,very positive,single only,62,1,,,,"개인적으로 가장 중요시하는 면이 작화와 음악인데 특히 작화가 마음에 드네요. 음악도 좋고 스토리를 많이 넘겨서 아직 제대로 읽어봐야겠지만 한국게임만의 특유의 정서랄까 마음에 드네요. CG 갯수가 많은 편이 아닐지라도 구성, 선화, 채색 등등에서 퀄리티가 뛰어나네요. 소재도 신선하고 감정적 과잉도 없는거 같고 무엇보다 건전해서 좋네요. 저는 마음에 듭니다."
263,263,1834920,1,Countryball: Europe 1890,2022-03-21,4400.0,5,5,Action,0,0,Strategy,9,0,0,very positive,very positive,single only,50,1,4.9,52.0,,
264,264,1056490,1,The World is Your Weapon,2019-06-28,10500.0,6,6,Action,0,0,Roguelike,5,0,0,,very positive,single only,495,15,,,,생각보다 갓겜 무기 파밍하는 재미가 솔솔
265,265,1213230,1,Rain on Your Parade,2021-04-15,15500.0,5,5,Action,0,33,Relaxing,11,0,1,,very positive,single only,538,10,3.3,95.0,98.8,~~~~~~~~~~~~~~~┌☁️┘
266,266,1927720,1,Monument Valley: Panoramic Edition,2022-07-12,8500.0,4,4,Adventure,0,19,Adventure,14,0,0,,very positive,single only,394,9,119.0,311.0,0.1,"""명작은 그 전개와 결말을 알고서도 다시 찾게 만든다""

약 8년 전에 모바일로 출시되었던 퍼즐 게임인 Monument Valley 가 파노라믹 에디션으로 스팀에 출시되었다. 파노라믹 에디션이라고 하니 뭔가 엄청난 게 추가된 것 같지만, 사실 비주얼이 PC 의 화면에 맞춰지고 자연스럽게 보이도록 조절된 점, 그리고 이 때문에 울트라 와이드 디스플레이 지원을 제공한다는 점 말고는 크게 달라진 점이 없다. 대부분의 레벨은 별 차이가 없지만, 몇몇 레벨의 경우는 세로로 긴 핸드폰보다 가로로 긴 컴퓨터에서 자연스러워 보이도록 원래 핸드폰에서는 안 보이던 요소들이 추가되거나 하나의 레벨 내 2개 이상의 퍼즐들이 시야각에 보이도록 조정되었다. 다만, 이 요소 하나만으로 게임이 모바일 버젼과 비교해서 발전을 했다고 말하기는 어렵다. 그래도 이 때문에 게임의 평가를 부정적으로 주기는 어려운 게, 애초에 개발자들도 PC 이식에 중점을 맞추었지, 신규 컨텐츠 추가에 대한 말은 딱히 하지 않았으니 이 점에 대해 크게 실망하지는 않았다.

파노라믹 에디션에 대한 이야기는 여기까지 하고 실제 게임 내 컨텐츠에 대한 의견을 적자면, Monument Valley 는 역시 오랜만에 다시 해도 퍼즐 게임의 명작이라 불릴 만하다고 생각한다. 착시 현상을 이용하여 주인공이 갈 수 있는 길을 만드는 과정이 퍼즐들을 푸는 방식인데, 스테이지 내 길을 회전하거나 상하좌우로 이동하면서 일반적으로는 갈 수 없는 경로를 만들어 내는 과정, 그리고 이걸 깨달아 가는 게 퍼즐 게임에서 느낄 수 있는 ""알아가는 재미"" 를 확실히 보장해 주었다. 여기에 더해, 게임의 난이도 또한 어렵지 않기 때문에 퍼즐 게임에 약한 사람이라 할지라도 모든 스테이지를 클리어 하는 게 힘든 일이 아니다. Monument Valley 의 또 다른 장점은 아름다운 비주얼이다. 출시된 지 꽤 오래 된 게임임에도 불구하고 단순하고 세련된 비주얼 때문에 게임이 전체적으로 깔끔하게 디자인 되었다는 느낌을 명확하게 심어주며, 몇몇 연출들의 경우도 (특히 본편의 9번째 스테이지와 엔딩은 지금 봐도 정말 잘 만들었다) 취향을 확실히 적격하였다.

게임 내 레벨의 수는 총 19개로, 본편 10개 + 확장팩 8개 + Ida's Dream 1개 로 이루어져 있다. 본편의 경우 셋 중에 난이도가 제일 쉬우며, 스토리가 있기는 하지만 100% 명확한 스토리보다는, 모호하게 알려주면서 게임 내 떡밥을 적절히 뿌려주는 형태의 스토리이기 때문에 떡밥들을 맞추면서 추론해 나가는 재미가 있다. 확장팩 Forgotten Shores 의 경우는 본편에는 없었던 메커니즘 몇 개 추가와 함께 난이도가 약간 올라갔으며, 이 때문에 레벨 수는 본편보다 적지만 플레이타임은 의외로 비숫하게 나왔다. Ida's Dream 의 경우는 자선 행위 관련 목적으로 제작되었던 레벨로, 본편이나 확장팩과의 스토리와는 전혀 관련이 없고 5개의 퍼즐을 풀면 클리어되는 레벨이다. 모든 레벨을 클리어 하는 데는 1.8 시간이 들었는데, 짧은 플레이타임을 보면 알겠지만 게임의 퍼즐을 푸는 데 그렇게 오랜 시간이 걸리는 게 아니여서 게임을 한 번 켠 김에 처음부터 끝까지 해보는 것도 나쁘지 않을 거라는 생각이 든다.


결론적으로, 모바일판에 비해 가격이 좀 있긴 하지만 그래도 게임의 내용물이나 비주얼은 여전히 잘 만들어졌다고 느껴질 정도로 높은 완성도를 자랑하는 게임이라 추천. 개인적으로는 스팀에서 이 게임을 구매할 거면, Monument Valley : Panoramic Collection 을 구매해 후속작과 함께 (약간 싼 가격에) 즐기는 걸 권장한다.

여담) 마우스 조작의 경우, 회전하는 조작이 약간은 불편할 수 있으나 게임을 하면서 못해먹겠다 싶은 조작 같은 건 없었다. 따라서 모바일판보다 조작감이 불편하다는 생각은 전혀 들지 않았다."
267,267,1348700,1,Spice&Wolf VR2,2020-12-10,26000.0,6,6,Casual,0,6,VR,4,0,0,very positive,very positive,single only,402,10,,,83.6,"게임 보다는 vr 컨텐츠 짧은 연극보는 느낌
힐링용으로 좋습니다"
268,268,577480,1,Higurashi When They Cry Hou - Ch. 5 Meakashi,2017-04-29,8500.0,3,2,Adventure,0,16,Adventure,2,0,0,,very positive,single only,416,14,5.6,46.0,56.7,미온 미안해
269,269,1100150,1,Touhou Chireiden ~ Subterranean Animism.,2008-08-16,15500.0,2,2,Action,0,0,Indie,1,0,0,very positive,very positive,single only,313,9,10.2,32.0,,한국어 패치: https://franch122.tistory.com/60
270,270,1642220,1,FIND ALL,2021-06-03,1100.0,5,5,Casual,0,33,Hidden Object,6,0,0,very positive,very positive,single only,252,7,0.9,9.0,94.8,"숨은그림찾기 짱 좋아해서 이것저것 찾아보는편인데

FIND ALL은 무채색에 숨은그림 찾을 때 마다
색색으로 물들어가는게 너무너무 좋았습니당..

게다가 브금까지 짱 힐링...(๑•̀ㅂ•́)و✧
일요일 늦은아침에 플레이하면 나른+힐링 대박일둣.."
271,271,1687550,1,Bear's Restaurant,2021-10-07,13500.0,5,5,Adventure,0,5,Story Rich,14,0,1,very positive,very positive,single only,226,6,3.0,23.0,72.4,"★개인적 평가★

= 가격 =
■ 아깝지 않음
■ 20% 세일할때 추천
□ 50% 세일할때 추천
□ 최대 세일할때 추천


= 그래픽 =
□ 눈으로 볼 수 있는 최고
□ 아주 뛰어남
■ 꽤 좋은편
■ 평범함
□ 그다지


= 사운드 =
□ 귀르가즘
■ 만족스러움
□ 준수함
□ 평범함
□ 있는지도 모름


= 사양 =
□ 초고사양
□ 고사양
□ 중고사양
□ 보통사양
■ 저사양


= 최적화 =
□ 최적화의 신
□ 적당한 최적화
■ 딱 사양대로
□ 적당한 개적화
□ 개적화
□ 개적화의 신


= 난이도 =
□ 하드코어
□ 꽤 어려움
□ 스탠다드
■ 쉬움
□ 조절 가능


= 스토리 =
□ 한편의 영화
■ 꽤 좋음
■ 평범함
□ 별로임
□ 그딴거 없음


= 플레이타임 =
□ 100시간 이상
□ 50시간 이상
□ 30시간 이상
□ 10시간 이상
□ 5시간 이상
■ 1~4시간
□ 회차로 인해 랜덤함


= 버그 =
■ 전혀 없이 완벽
□ 간혹 프레임드랍 수준
□ 진행하다 한두개 보임
□ 플레이에 가끔 신경쓰임
□ 플레이에 대놓고 영향
□ 오픈베타인가?


= 게임성 =
□ 시간 가는줄 모름
□ 굉장히 재미있음
■ 재미있음
□ 적당함
□ 별로임
□ 쓰레기임



= 총평 =
★★★★☆

캐릭터 들도 너무 귀엽고 밤에 혼자 맥주 홀짝홀짝 마시며 게임하면 너무 귀엽고 안쓰러워서 펑펑 울듯.
스토리는 쉽게 예측 될 정도로 클리셰가 좀 심한 편! 하지만 번역도 잘 되어있고 인물인물 마다 특색이 있어서
몰입이 잘됨! 게임 너무 예쁨!!"
272,272,1906020,1,Drums Rock,2022-06-03,20500.0,6,6,Action,1,9,VR,5,0,0,very positive,very positive,single only,90,2,3.2,15.0,89.2,"EARLY ACCESS REVIEW
오랜만에 하는 재밌는 리듬게임.
원래 락밴드같은 게임을 좋아해서 그런지 개꿀잼임.

단점은
노트가 정면 상단에서 내려오는 형태라 하고 있으면 고개가 아픔.
바이브 몽둥이 기준 드럼스틱을 튕기는 동작을 하다보니 무거워서 손목이 아픔. 너클형태 컨트롤러는 괜찮을지도

아직 얼리액세스 초기라서 노래가 많진 않지만 앞으로 계속 업데이트될거니까 패스하고
비트세이버처럼 유저커스텀이 활성화되면 좋겠음."
273,273,1829420,1,Before The Night,2022-07-15,14500.0,6,6,Action,0,0,Action,7,0,0,,very positive,single only,85,2,14.0,44.0,,
274,274,968350,1,Hotel Sowls,2019-12-31,5500.0,6,6,Adventure,1,39,Indie,3,0,1,,very positive,single only,451,14,,,98.1,"EARLY ACCESS REVIEW
😶 플레이어
✔️ 캐주얼
➖ 하드코어


➖ 있음 (폭력)
➖ 있음 (성)
➖ 경미함
✔️ 없음


➖ 스토리 없음
➖ 스토리는 있으나 게임은 스토리에 초점을 두지 않음
➖ 괜찮음
➖ 좋음
✔️ 환상적임


➖ 감자
➖ 나쁨
➖ 괜찮음
✔️ 좋음
➖ 아름다움
➖ 거의 현실


➖ 없음
➖ Midi
➖ 나쁨
➖ 괜찮음
➖ 좋음
✔️ 환상적임
💰 사운드트랙 판매 여부 : ✔️


➖ 두 팔만 있으면 됨
✔️ 쉬움
➖ 배우기 쉬움 / 마스터 되기 어려움
✔️ 어려움
➖ 다크 소울



➖ 매우 짧음 (0 - 2 시간)
✔️ 짧음 (2 - 8 시간)
➖ 몇 시간 정도 (8 - 12 시간)
➖ 긺 (12+ 시간)
➖ 무한


➖ 90년대 컴퓨터
✔️ 최저
➖ 보통
➖ 높음
➖ 하이 엔드
➖ NASA 컴퓨터


국산 갓겜 ✔️✔️✔️


➖ 무료
✔️ 원가
✔️ 세일
➖ 사지 마라


➖ 게임 자체가 버그 덩어리
➖ 버그 많음
➖ 버그 조금
✔️ 없음"
275,275,1379560,1,Steven Universe: Unleash the Light,2021-02-20,26000.0,6,4,Action,0,32,RPG,13,0,0,very positive,very positive,single only,390,13,23.1,110.0,90.9,"정말 우연찮게 접하게 되었는데.. 가볍게 즐길만한 전투 중심의 클래식 턴제 JRPG 스타일입니다.
캐릭터들은 사실 스티븐 유니버스 저도 잘 몰라요...
그런데 각 캐릭터마다 개성이 엄청 뚜렷하고 게임 밸런스가 아저 절묘하게 잘짜여져 있어서
턴제 배틀의 맛을 잘 살려주는 게임이네요.
재미있는 게임인데 한글평가가 하나도 없어서 남겨 봅니다."
276,276,1303950,1,Toodee and Topdee,2021-08-05,20500.0,5,5,Action,0,20,Controller,10,0,1,,very positive,single and multi,410,15,4.6,104.0,67.2,"도전과제 100% 달성 후 적는 평가입니다.

특이한 기믹을 잘 살린, 잘 만든 액션 퍼즐게임입니다.
트레일러만 봐도 이 게임이 어떤 게임인지 바로 느끼실 수 있습니다.

서순 퍼즐 뿐만 아니라 컨트롤, 타이밍, 거리재기 등등 피지컬적인 부분도 자주 활용합니다.

기본적인 투디-탑디 매커니즘도 재미있는데, 이 매커니즘과 어울리는 각 챕터별 기믹도 잘 설계되어있습니다. 특히 챕터 3 기믹은 발상이 정말 창의적이라고 생각합니다.

게임을 개발해본 사람이라면 재미있게 받아들일 수 있는 요소들이 많이 나옵니다. 투두라던가 세미콜론이라던가 버그가 아니라 사양입니다라던가

게임에서 정확히 알려주지 않지만 파고들기 요소가 있습니다.
스테이지를 시작하면 무당벌레가 앉아있는 걸 볼 수 있고, 클리어 시 남아있는 무당벌레를 얻을 수 있습니다.
빨간 무당벌레는 일정 시간이 지나면 날아가고, (타임어택)
파란 무당벌레는 역할변경을 일정 횟수 이상 하면 날아가고, (최적풀이)
2챕터부터 등장하는 보라색 무당벌레는 몹이 죽으면 날아갑니다. (불살)

이 무당벌레를 일정 개수 이상 모으면 숨겨진 컨텐츠가 나옵니다.
그리고 모든 무당벌레를 모으(고 몇 가지 과정을 거치)면 궁극의 시험에 도전할 수 있습니다.

전반적으로는 추천이지만 몇 가지 결점이 있는데







이 게임을 가장 재미있게 즐기시려면 보스전과 5챕터에서 힘들다 싶을 때 난이도 낮추는 옵션을 켜서 깨시고,
무당벌레는 딱 히든 컨텐츠 열 정도로만 모으셔서 언락하시고 마지막에 이거 진짜 선 넘는다 싶을 때 난이도 낮춰서 하시면 될 것 같습니다."
277,277,526490,1,Higurashi When They Cry Hou - Ch.4 Himatsubushi,2016-10-14,6500.0,3,2,Adventure,0,8,Visual Novel,2,0,0,,very positive,single only,373,12,4.5,66.0,54.8,"오늘부터 귀여움을 대표하는 감탄사는 ""니파~☆"" 로 결정하겠습니다. 이의 없습니까? 있으면 사형에 처하겠습니다."
278,278,1443430,1,Rogue,1985-06-01,3300.0,6,5,Adventure,0,0,Traditional Roguelike,1,0,0,,very positive,single only,289,12,,,,"로그는 로그같은 게임임.
Rouge... like... Rogue-like."
279,279,1034940,1,Higurashi When They Cry Hou - Ch.7 Minagoroshi,2019-07-19,8500.0,3,2,Adventure,0,14,Adventure,2,0,0,very positive,very positive,single only,290,10,5.9,48.0,87.1,갓-겜
280,280,1150460,1,Summer Paws,2020-05-27,5500.0,5,5,Casual,0,23,Relaxing,15,0,0,,very positive,single only,289,11,,,94.4,"2020 최고의 게임 BEST
그래픽이 단순해서 암모나이트로 자는 고양이들 찾기 힘들 때가 있는데
화면 적당히 줌인하고 Zzz 뜨는지 살피면 됩니다
2시간이면 도전과제 전부 해금됨
귀여움
고양이들이 귀여움
아쉽게도 클릭하면 운다거나 자세를 바꾸는 등의 상호작용은 없음"
281,281,1721170,1,What Lies in the Multiverse,2022-03-05,18000.0,5,5,Adventure,0,43,Puzzle Platformer,10,0,1,very positive,very positive,single only,189,4,1.9,41.0,92.6,
282,282,1819230,1,UDONGEIN X,2021-12-04,5500.0,6,6,Action,0,17,Action,3,0,0,,very positive,single only,141,5,,,18.8,"대시 방향 바꿀때 대시가 끊기는 거 정도 제외하면 조작감은 스피디하고 훌륭하다고 생각함
록맨x 시리즈 플레이감을 잘 살린 동인게임. 가격도 착한편. 보스 무기 흡수가 없는건 어쩔 수 없다고 생각.
그래서, 세이자 스테이지에 P 어딨는지 좀 알려줄 사람??
--------------------------
찾음 이제 ㄱㅊ"
283,283,1618290,1,TRAIN CREW,2021-10-01,15500.0,6,6,Simulation,1,0,Simulation,4,0,0,very positive,very positive,single only,87,4,10.8,44.0,,"EARLY ACCESS REVIEW
보통 열차 시뮬레이터 하면 현실의 노선으로 구성되지만 특이하게도 일본의 가상 철도 노선으로 진행된다. 우선 장점이라면, 세심한 디테일이 즐겁다는 점이다. 운전실에서 플랫폼을 내다볼수도 있고, 플랫폼의 열차 도착정보도 대충 나오지 않고, 가끔 통과열차로 인해 대피선로로 정차하기도 하며 안내방송이나 출입문 개폐음까지 가상노선이지만 실제의 노선인것 같은 느낌이 제대로다. 또한 크게 기대하지 않은 부분이지만 놀랍게도 닌텐도 스위치용 원핸들 컨트롤러 연결했을시 자동 인식하고 따로 키를 지정할 필요 없이 바로 사용만 하면 된다는 점이다.

단점은 사운드에서의 엔진소리이다. 정차/출발시 너무 딱딱 끊어지는 듯한 구동음이 나서, 얼리엑세스지만 이러면 bve 같은 무료기반 게임들하고 차이가 뭔가 싶은 부분도 있고 노선 역시 추후 일부는 dlc로 판매한다고는 하나.. 얼리엑세스 구매자들에게는 기본적으로 주어져야 하지 않나 싶기도 하다.

6/26일부로 차장모드가 업데이트 되었는데 즐길거리 추가되서 좋다"
